Signal,Open,High,Low,Close,Volume,NYSE_Close,RUSS_Close,NASDAQ_Close,DJI_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,April,August,December,February,January,July,June,March,May,November,October,September,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Friday,Monday,Thursday,Tuesday,Wednesday
1,0.0029455790000000003,0.006545759,0.008472519,0.004212062,4730980000,0.006429253,0.017488118,0.007419315,0.0006885719999999999,0.008665055,0.010132888,-0.00599245,3.04e-05,-0.0030062879999999998,0.01049628,-0.003422292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0.004278858,0.0011918360000000002,0.0018868079999999998,0.002241765,4309190000,0.001636516,0.002152095,0.005743649,0.00036621099999999997,-0.000687095,-0.024419062000000002,0.007352326,-9.13e-05,-0.0017807000000000003,-0.006985264000000001,-0.001179884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.001632565,0.0010599239999999998,-0.015030386000000001,-0.018013749,5618630000,-0.017753713,-0.025503823999999998,-0.02513468,-0.013952798999999998,-0.014130991,0.017545566999999998,-0.011355753,-1.52e-05,-0.000960154,0.000318573,0.008749026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,-0.017957651,-0.011969994,0.001097351,0.007633327,4167160000,0.009445934,0.007516175999999999,0.004897011,0.005754026999999999,-0.003150467,-0.003071785,-0.011886581,9.13e-05,0.01105436,0.00603368,-0.00965008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,0.009853371999999999,0.016710519,0.009853371999999999,0.016555814,5164500000,0.018373845,0.022328063,0.018752143,0.01238771,0.016056924,0.006521892,0.0035666229999999997,0.0033871820000000003,-0.010368442,-0.012584794,-0.000231483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.012924786,-0.0009554860000000001,0.010402291999999999,-0.0027262790000000003,4098260000,-0.0021156029999999998,-0.0034230940000000002,-0.000592646,0.000150319,0.00707485,-0.004595304000000001,0.017640938999999998,-0.001517497,-0.008400518000000001,-0.006594314,-0.00830784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.002407349,0.00075682,-0.005998209,0.0023514729999999998,4370990000,0.001990144,0.0030975890000000004,0.001569927,0.001683522,-0.002803881,0.014203094,-0.002489383,-0.005527946999999999,0.0008294169999999999,-0.004204405,0.001252425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.003249319,0.0018323410000000001,0.005268643000000001,0.002880096,3925950000,-6.64e-05,0.001851459,0.005583754,0.002474912,0.002353787,-0.0040099490000000005,0.010694799999999999,-0.005527946999999999,0.014132087,0.00436576,0.0019246920000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0036962690000000003,0.008998295,0.0077902990000000005,0.006220742,3902270000,0.005791246,0.010208802,0.00529057,0.005729432,0.008897506,0.001740606,0.004591322,-0.005527946999999999,0.003535975,0.002095254,0.006956761999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.0052535459999999996,0.001525841,0.0031812740000000004,0.004176098,3881530000,0.0051697570000000005,0.006621438,0.00468014,0.005863566,0.006637975999999999,0.009354605,0.0041398170000000005,0.000625902,-0.0012225769999999999,-0.0017726220000000002,0.00083886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.002816861,-0.000249112,-0.000866617,-0.0027896970000000003,3922240000,-0.004288495,-0.005446851,-0.002857083,0.00055081,-0.006423159,-0.00018330400000000002,-0.001707929,-0.001236915,-0.002585915,0.003863495,0.000170118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.0032946959999999997,-0.0013296470000000002,-0.002398512,0.00074922,4184610000,-0.000822487,0.004229431,0.0004946659999999999,-0.0008663960000000001,-0.005351106,5.13e-05,-0.001147786,0.005440138000000001,-0.0068371659999999996,-0.002090873,0.0014084339999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.000402004,0.006037168000000001,0.0033031209999999996,0.005492239,4219300000,0.004518911,0.011512168,0.006782302,0.003589018,0.007100974,-0.0050353870000000005,-0.001147786,-0.00086661,0.008743225,0.00016099200000000002,0.011112633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.007607529,0.0016292820000000001,0.008187773,0.0023821429999999998,3567040000,0.00360667,0.004599495,0.002751209,-0.000413179,-0.00046193199999999997,0.003553133,0.011240935,0.00080582,0.006777849,0.005938545999999999,0.001247122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0012785989999999998,-0.001899835,-0.0017273179999999998,-0.003240202,3926860000,-0.002558847,-0.0071327759999999995,-0.004564602,-0.0033925559999999997,-0.003802537,0.00882435,0.001968126,0.000835543,0.002159245,-0.0016015379999999998,-0.000371576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.000691745,0.005382240999999999,0.003692377,0.006237986,1966450000,0.008325546999999999,0.01011899,0.007534791999999999,0.005019833,0.007952263000000001,0.000392979,0.005717493000000001,-0.000592404,-0.001348982,-0.006754609,0.0036259459999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.003648817,0.0029039509999999997,0.001120086,0.0030708909999999996,1966450000,0.005150098,0.006797468,0.002128285,0.0024359620000000003,0.00034503400000000003,0.007025663000000001,0.0026195529999999997,-0.00042553199999999995,-0.005685679,0.002739507,-0.001266988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.004493885,0.0019139329999999998,0.005335104,0.001922906,1162310000,0.001233732,0.00095875,0.000836638,0.005917606,-0.0007230660000000001,0.004260894,0.00056828,-0.000745117,-0.0036722240000000004,-0.00532474,-0.0038346359999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.0010973060000000001,-0.0038464740000000003,-0.01946146,-0.020742153,1322780000,-0.02162881,-0.026534225,-0.027738762,-0.014506815,-0.014272001999999999,0.006561209,-0.016562043000000002,-0.002101481,-0.004096128,-0.003078671,-0.002693021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.01768464,-0.015808702,-0.009786133,-0.006130778000000001,1330340000,-0.003964195,-0.016507776000000002,-0.012202195,-0.008800739,-0.012298503,0.008894387,-0.008058865,0.001386255,0.000547121,0.004210533,-0.00369062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.006367918,-0.005325596,-0.004078947,-0.000994835,1222900000,-0.002007338,0.005648993000000001,0.005460662,-0.0030842720000000003,-0.000591042,-0.006381715,-0.012019082,-0.000456795,-0.006585289,-0.004697506,-0.0038983570000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.00019124599999999998,0.007372199,0.010055435,0.010495226000000002,3836030000,0.012219197,0.021856441,0.015637351,0.005120068,0.013623,0.005680157,0.007059312,-0.00022847599999999997,-0.0039997290000000005,0.005666655,-0.0047542420000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,0.010856151999999999,0.006618916999999999,0.010053778000000001,0.005545706,1252850000,0.007196496,0.001823265,0.000438587,0.00787382,-0.00120048,0.000481931,0.009203478000000001,-0.000228528,0.006199648,0.002740832,-0.00519342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.0053051719999999995,0.002036469,-0.010972093999999998,-0.01586485,1180420000,-0.014647161,-0.020080035,-0.016254923,-0.013862642,-0.009757156,0.015502769,0.012156503999999999,-0.000533435,-0.006337855,-0.01052045,0.003070433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.017592733,-0.013528631000000001,-0.00272931,0.001613909,1025000000,0.002751192,0.0047219459999999994,0.0038866290000000004,0.0007278810000000001,-0.0035272209999999997,0.000711352,-0.024631289,0.00022865,0.0035872,0.00048800300000000004,0.000305304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0052715340000000005,0.013671253999999999,0.00748775,0.017072412,4340470000,0.01507865,0.021942714,0.018270468999999998,0.015737221000000003,0.015134517,-0.012995396999999999,0.008884983,0.000259073,-0.006771255,-0.004237294,-0.0008550869999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.013893001,-0.000901117,0.000167622,-0.00740543,4223740000,-0.0062091030000000005,-0.004716191,-0.005039941,-0.007231054000000001,-0.00245092,0.010587313000000001,0.01011678,-4.57e-05,-0.006677821,0.0035865709999999998,0.006565388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.006037441,-0.002557585,-0.00657349,-0.008376201,3964730000,-0.009078233,-0.01556309,-0.014118818,-0.0065829009999999995,-0.0027749470000000003,0.000768425,-0.017797804,-0.000518237,-0.002235887,0.000325415,-0.000291421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.00886188,-0.001462264,0.002198519,0.008883206,4531420000,0.006816091999999999,0.015163006000000001,0.00730852,0.010232799999999998,0.00016738400000000002,-0.002216064,0.001918194,-0.001907597,0.001817039,0.004220785,-0.000619552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.006742786,-0.001910191,0.004131149000000001,-0.001362687,3709520000,-0.0017408439999999999,-0.004216672,-0.005092907,-0.00010561899999999999,-0.00629614,0.001307862,0.0060915119999999994,0.0016483770000000001,0.0047367040000000004,0.0022653729999999998,0.006154164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.003187084,-0.005676558000000001,-0.013857992,-0.019051254,4723020000,-0.021638396,-0.026730452999999998,-0.018596691000000002,-0.018885001000000002,-0.015616565,-0.013297881000000001,-0.014756821000000002,-0.00103755,-0.000278009,-0.0022653729999999998,0.00039847099999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.01708644,-0.005617243,-0.001716805,0.0070555309999999994,3740400000,0.005892311999999999,0.00411893,0.005387126,0.004976495,-0.0028439290000000002,0.00409967,-0.017396316000000002,0.001952143,0.0073412619999999994,0.008227843,0.001025635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.0059816259999999994,-0.005487571,-0.004359367,-0.006067686,4050370000,-0.006637705,-0.005821378,-0.005405638000000001,-0.004263334000000001,-0.009221103000000001,0.006174248,-0.063814608,0.000335141,-0.009707468,-0.000321388,-0.019902971999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.009831524,-0.009831524,-0.019824083,-0.011263529,5201400000,-0.012507785,-0.008606533000000001,-0.012532996000000001,-0.01155134,-0.013931615,-0.021778738,-0.11153433800000001,-0.00077709,-0.004049437,-0.006126087,0.006572517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.007009593000000001,-0.005876944,-0.009616953000000001,-0.01968749,5833000000,-0.020252871000000002,-0.011988219,-0.019118132,-0.020634154,-0.017196156,0.002383058,0.055223204000000005,0.00030481299999999997,0.00041966800000000005,0.006126087,-0.009381439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.014049431000000001,-0.001586068,0.010005421,0.013309293,4134950000,0.01687971,0.004619064,0.007321744,0.013792826999999999,0.017336613,0.003410829,-0.014515891999999999,-0.000121914,0.0072464090000000005,0.00496995,-0.024073479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.011897773,0.007788929,0.011482558,0.004300947,4685500000,0.006370354,0.011568431,0.002886519,0.007102776999999999,0.003854852,0.010452304,0.026868737,0.0008530860000000001,-0.010608698,-0.009480266999999999,0.004690227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.003861854,0.009036695,0.0042770690000000005,0.014874634,4223730000,0.017097106,0.022841359,0.01814974,0.014899596000000001,0.011821907,0.006485522,0.026868737,-0.001188427,-0.009730035,-0.004855164,0.018877301000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.012899704,-0.0009461789999999999,0.008584744,-0.0035568970000000003,3576550000,-0.003391012,-0.005377153000000001,-0.003058061,-0.0014882460000000001,-0.004052375,4.2e-05,0.042692479000000005,-0.000671018,-0.003264498,-0.005204956,0.002391756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.004709561,0.0008923560000000001,-0.0067139090000000005,0.002909727,3842350000,0.002478572,0.003185385,0.005362161999999999,0.005591466999999999,0.005744656,0.00668698,-0.016670735,-0.001908762,0.003406191,-0.003266909,-0.002095558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.006494931999999999,0.00829302,0.010605145,0.009297396999999999,4223740000,0.00758196,0.007197545,0.014028552,0.006970508,0.01455904,-0.004881698,-0.0015314170000000002,0.0008403039999999999,0.0043825620000000004,0.006848225,-0.00212469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0.008566855,0.005960816,0.009517344,0.00315614,4223740000,0.001222842,0.008226988000000001,0.002423589,0.004102313,0.003378124,-0.000384574,0.010660504,0.00038172300000000004,-0.0046659679999999995,0.007930769,0.001816149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.002778573,0.000424416,3.05e-05,-0.002751537,3215170000,-0.003040024,-0.002527924,-0.0045234229999999995,-0.0018600679999999999,0.000626837,-0.006722408000000001,-0.0060585019999999995,-7.63e-05,0.010432916,0.007228366999999999,0.005355078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-0.004632707,-0.000219764,-0.00376991,0.007035239,3482580000,0.005871943,0.009350504,0.00955257,0.006629134,0.004680367,-0.001303391,-0.002054114,0.000686787,-0.0039348,0.0009598460000000001,0.0038110690000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0.009516425,0.009271375,0.012660276000000002,0.006662411,3809570000,0.008508547,0.013031217,0.007192351,0.005814154,0.002710325,0.003188538,0.026056534,-0.000244137,-0.002114315,-0.00128,0.007930797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.004189745,-0.001480363,0.00237257,-0.001831137,3566270000,-0.001392252,0.0037769059999999996,0.001540161,-0.002503412,-0.006662699,0.006458459000000001,0.004758564,-0.000656413,-0.000705766,-0.004010593,0.008927282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.001535613,0.006057853,0.002908907,0.0049506540000000005,4223740000,0.007628195999999999,0.003809934,0.0030624709999999998,0.004615246,0.016965344,-0.002425786,-0.004799765,-0.0020024310000000003,-0.002686463,0.002568632,0.002522372,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.00306417,-0.0008300339999999999,0.000158014,0.00034517900000000004,4223740000,0.001542024,0.0030540140000000003,-0.000146985,0.001881603,0.001180687,0.003702725,0.0010809539999999999,0.000565979,-0.004540947,-0.005466252,0.010263845,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.001147964,0.001099086,0.000699477,-0.000180079,3852280000,0.00070474,0.00463978,0.0007167969999999999,-0.000494476,-0.0016466929999999999,0.01510126,-0.010689835,-0.001407891,0.000142217,-0.000645057,-0.001069201,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.00293107,0.00087392,0.000796657,0.0021812710000000003,4223740000,0.002334583,0.001007333,0.0030871009999999996,0.0026469909999999996,0.0056440119999999995,0.002675266,-0.0032479329999999997,7.659999999999999e-05,0.000142197,-0.010377911,0.012168618,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.000838713,-0.00043313,-0.00340903,-0.0015211410000000002,4005600000,-0.00222385,-0.005552928,-0.001315235,-0.001389905,-0.005594071999999999,-0.00106239,0.0006842139999999999,0.000811247,-0.008137670999999999,-0.00146807,0.001877054,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.001003377,0.000492857,-0.0027325929999999997,-0.004012509,3582810000,-0.000635116,-0.010116454,-0.005637899,-0.002375196,0.008024448,0.011394173,0.018302066999999998,-0.00021422799999999998,0.002290952,0.000163225,-0.004228336,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.005365524,-0.004257029,-0.001422088,-0.002797226,3478970000,-0.00450924,-0.008395332,-0.003209697,8.56e-05,-0.00039639300000000004,-0.008005325,-0.004965173,-0.00122504,-0.011073673000000001,-0.00326958,0.000941177,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.00531882,-0.008894035,-0.008781423,-0.007807151,4275490000,-0.010152275,-0.013996713999999999,-0.009687729,-0.00953803,-0.014794868000000001,-0.006975026,-0.017062966000000002,0.00016853200000000002,0.001589481,0.0017995910000000001,-0.00483292,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.006016733000000001,-0.000461543,-0.00024439599999999997,0.000190217,3850860000,0.000818997,0.00200463,0.006076683,0.000604046,0.0076660719999999995,0.00300996,0.00895172,0.000643225,-0.002602286,0.005379424,-0.012245293999999999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.00220939,-0.003456984,-0.005184553,8.37e-05,3872630000,0.000818327,0.004299415,-0.00047086599999999996,0.001153276,-0.00778344,0.011454973,0.001320543,-0.001225547,0.002313477,-0.000650512,0.002186603,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.002597434,0.004614221,0.008608287,0.003917703,4223740000,0.0031178359999999997,0.00903492,0.0016036579999999998,0.00460309,0.005384718,0.008598412,-0.006484676,-0.001225547,0.000721865,-0.000650512,0.002186603,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
